"id","province","city","type","carrier","product","directive","upward","downward","receiveMsg","reportAt","checked","remark","version","result","return_code"
"24593388","371","393","1","CMCC","10000","CXLL","10086","10086232","[""【流量提醒】尊敬的客户，截至03月23日11时33分，您03月：\n剩余总流量59.64GB，\n其他流量剩余59.64GB。\n查询每天流量使用情况和APP使用排行，请点击： https:\/\/f.10086.cn\/s\/#NCC23 \n【推荐您使用河南移动智慧生活APP，24小时不打烊！剩余流量随时查，每日、每月各大APP流量使用排行情况一手掌握，让您安心上网。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-23 21:07:48","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593376","25","25","1","CMCC","0","192","10086","10086","[""【流量查询】尊敬的客户，您好！截至03月23日07时19分,您本月\n-国内通用流量共32.53GB,剩余4.95GB,套餐外流量44.57MB。详情查询http:\/\/f.10086.cn\/s\/#G2Smv\n【掌上营业厅】更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#G2SJr 【中国移动】流量进度明细请回复113。""]","2021-03-23 21:03:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593375","25","25","1","CMCC","0","192","10086","10086","[""【流量查询】尊敬的客户，您好！截至03月23日07时19分,您本月\n-国内通用流量共32.53GB,剩余4.95GB,套餐外流量44.57MB。详情查询http:\/\/f.10086.cn\/s\/#G2Smv\n【掌上营业厅】更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#G2SJr 【中国移动】流量进度明细请回复113。""]","2021-03-23 21:03:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593340","25","25","1","CMCC","0","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、校园宽带和WLAN优惠包750小时:校区有线宽带和WLAN融合时长已使用0分钟，剩余45000分钟；\n-2、校园WLAN10元包50小时套餐:WLAN已使用0分钟，剩余3000分钟；\n-3、动感地带任我用校园版98元(全国版)（新）:WLAN已使用0分钟，剩余60000分钟；国内主叫已使用14分钟，剩余86分钟；流量已使用8.10GB，当前未限速；更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#nqxFr 【中国移动】""]","2021-03-23 20:53:23","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593313","551","558","1","CMCC","0","66","10086","10086","[""您好！截至03月23日17时28分，您本月国内放心用流量已用1GB334.74MB,提速服务已用0.00MB。点 ah.10086.cn\/dt\/khd 至移动惠生活APP查询更多内容。\r\n回复序号办理:\r\n6681.头条抖音包\r\n6688.视频会员随心包（首月1元）\r\n6680.1元享300分钟通话\r\n★流量畅享，每月30元即享10GB国内通用流量。点击 ah.10086.cn\/s\/5GTYBZ 了解。【中国移动】""]","2021-03-23 20:45:57","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593311","28","812","1","CMCC","30000","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日12时07分34秒，您本月国内通用流量共49.36GB(共享)，当前可使用42.07GB(共享)。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-23 20:44:53","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593310","28","812","1","CMCC","30000","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日12时07分34秒，您本月国内通用流量共49.36GB(共享)，当前可使用42.07GB(共享)。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-23 20:44:53","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593254","28","818","1","CMCC","0","CXLL","10086","10086","[""Invalid Parameters! \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-23 20:27:30","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593182","591","592","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截至03月23日19时39分，您（159****0335）本月国内通用流量剩余2.07GB。其它流量剩余情况：国内TD流量剩余700MB。回复“28”查询具体套餐流量使用情况。【中国移动】""]","2021-03-23 20:06:59","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593158","371","377","1","CMCC","20000","CXLL","10086","10086232","[""【流量提醒】尊敬的客户，截至03月24日00时54分，您当前流量使用值已达限速标准，继续使用不会产生流量费用,但上网速度将不高于1Mbps;累计使用流量超过200GB后，上网速度将限速至128kbps，次月网速自动恢复。回复“3530”订购5元1G恢复网速包，即可在200G内使用高网速，按5元\/1GB自动循环收费（不用不收费），次月自动失效（当月不能退订）。\n查询流量使用明细请点击： http:\/\/wap.ha.10086.cn\/intro\/clientcxll.html \n【河南移动智慧生活APP为您提供便捷的在线服务：充值缴费、套餐办理、特色业务、账单查询等多种服务均可办理，新客户首次下载可领1500MB流量。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-23 19:57:45","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593115","431","431","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-23 19:45:33","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593060","431","439","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:国内(不含港澳台)手机上网流量优惠可享受31GB453.88MB（含结转量1GB453.86MB），现剩余7GB364.15MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-23 19:25:31","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24593027","551","564","1","CMCC","10000","66","10086","10086","[""【流量余量提醒】您好！截至03月23日19时11分，您本月已使用移动数据流量0.00M。点 ah.10086.cn\/dt\/khd 至移动惠生活APP查询更多内容。\r\n回复序号办理:\r\n6681.头条抖音包\r\n6688.视频会员随心包（首月1元）\r\n660.查询特殊流量\r\n6600.查看更多内容\r\n6680.1元享300分钟通话\r\n【中国移动】""]","2021-03-23 19:13:49","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592962","351","353","1","CMCC","0","Iji","10086","10086","[""指令不对哦，换种问法试试！【点击 http:\/\/dx.10086.cn\/wxgrzy  快速查询办理业务，马上体验吧！】""]","2021-03-23 18:52:38","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592853","25","25","1","CMCC","10000","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、4G自选套餐语音包58元:通话时长已使用27分钟，剩余273分钟；\n-2、任我用自选套餐流量包90元(全国版):流量已使用0.00MB，当前未限速；\n-3、套外优惠流量(国内通用):流量已使用4.33GB,剩余5.67GB更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#G2SJr 【中国移动】""]","2021-03-23 18:23:31","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592826","28","838","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日14时46分31秒，您本月国内通用流量共11.26GB，当前可使用4.21GB；国内其他流量共30.00GB，当前可使用15.13GB；畅享流量已经使用0.05MB；套外流量已经使用455.97MB。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-23 18:17:34","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592747","28","826","1","CMCC","10000","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日05时23分00秒，您本月国内通用流量共20.47GB(其中个人5.47GB，共享15.00GB)，当前可使用19.46GB(其中个人4.46GB，共享15.00GB)；国内其他流量共15.00GB，当前可使用15.00GB。【为您推荐】尊敬的客户，您好！足不出户办理业务，点击链接即可体验： https:\/\/dx.10086.cn\/1132dp 。我们的百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll\r\n\r\n流量翻倍享，每月最高可得64GB流量（24GB全国通用流量+40GB定向流量，不含港澳台）点击 http:\/\/dx.10086.cn\/llfbx1 办理。【中国移动】""]","2021-03-23 17:53:24","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592723","20","755","1","CMCC","0","CXLL","10086","10086","[""【交费提醒】尊敬的客户，您于3月23日13时，交费50.00元已到帐，当前余额为53.19元。【推荐您使用河南移动智慧生活APP，24小时不打烊！话费、流量权威实时查询，智慧生活会员每月可领取话费券等权益。新人首次下载还可领取3GB流量，签到抽1000元话费。点击 http:\/\/dx.10086.cn\/gCD3 下载 】【中国移动】""]","2021-03-23 17:45:17","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592707","551","556","1","CMCC","0","66","10086","10086","[""【流量余量提醒】您好！截至03月22日12时35分，您本月已使用移动数据流量0.00M(其中共享他人流量2539.71M)。点 ah.10086.cn\/dt\/khd 至移动惠生活APP查询更多内容。\r\n回复序号办理:\r\n6681.头条抖音包\r\n6688.视频会员随心包（首月1元）\r\n660.查询特殊流量\r\n6600.查看更多内容\r\n6680.1元享300分钟通话\r\n【中国移动】""]","2021-03-23 17:39:40","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592640","431","433","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:咪咕视频专属国内流量优惠可享受5GB0.02MB，现剩余5GB0.02MB今日头条系国内定向流量优惠可享受15GB0.02MB，现剩余5GB83.62MB国内(不含港澳台)手机上网流量优惠可享受29GB868.2MB（含结转量4GB768.14MB），现剩余4GB804.53MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-23 17:17:21","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592613","10","10","1","CMCC","0","cxyl","10086","10086","[""快速查流量，查套餐余量，点击查询： http:\/\/dx.10086.cn\/zjtcyl\n\n【福利精选】\n◆1元购5GB：https:\/\/dx.10086.cn\/cLLnDw\n◆1元VIP会员：https:\/\/dx.10086.cn\/ZINaDQ\n◆15元5GB：https:\/\/dx.10086.cn\/54fODQ【中国移动】""]","2021-03-23 17:08:08","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592588","451","457","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截至03月22日16时50分，您当前流量使用情况如下：\n1.和飞享（2019版）38元档：流量已使用2GB，剩余0；\n2.和飞享（2019版）38元档：流量已使用483.03MB，剩余29.53GB；\n3.和家庭融合套餐99 融合套餐（家庭共享）：流量已使用29.38GB，当前未限速；\n详情请查询 https:\/\/dx.10086.cn\/O0TDCg。 和彩云网盘福利大派送，每月登录即可免费送2GB流量！超大容量云盘，微信文件、相册、视频安全备份，上传下载不限速。戳我立即登录： https:\/\/dx.10086.cn\/zl1GDQ 【中国移动】""]","2021-03-23 16:56:16","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592523","371","392","1","CMCC","0","CXLL","10086","10086232","[""【流量提醒】尊敬的客户，截至03月23日13时55分，您03月：\n剩余总流量200.00MB，\n其他流量剩余200.00MB。\n本月您本号码流量超出套餐201.29MB。\n查询每天流量使用情况和APP使用排行，请点击： https:\/\/f.10086.cn\/s\/#NCC23 \n【推荐您使用河南移动智慧生活APP，24小时不打烊！剩余流量随时查，每日、每月各大APP流量使用排行情况一手掌握，让您安心上网。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-23 16:27:59","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592448","29","29","1","CMCC","0","3053","10086","10086","[""尊贵的全球通银卡客户：您好！截至3月23日15时39分，您本月移动数据流量：已使用3.47GB。各项流量套餐准实时使用情况请点击链接查看: http:\/\/dx.10086.cn\/L6NB3qa。\n【流量福利】1元享35GB流量，点击办理：https:\/\/dx.10086.cn\/uZMp。【中国移动】\n【限时7折 点击: https:\/\/dx.10086.cn\/0jzEfIBj 办理头条抖音、腾讯等热门APP专属定向流量包】""]","2021-03-23 15:56:49","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592446","371","396","1","CMCC","0","CXLL","10086","10086232","[""【流量提醒】尊敬的副卡客户，您查询的数据包含主卡可共享流量。截至03月23日05时23分，您03月：\n剩余总流量1024.00MB，\n其中通用高速流量剩余1024.00MB。\n您已限速，目前正在使用低速流量，次月网速自动恢复。\n查询每天流量使用情况和APP使用排行，请点击： https:\/\/f.10086.cn\/s\/#NCC23 \n【推荐您使用河南移动智慧生活APP，24小时不打烊！剩余流量随时查，每日、每月各大APP流量使用排行情况一手掌握，让您安心上网。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-23 15:55:30","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592431","871","871","1","CMCC","0","cxgprs","10086","10086","[""尊敬的客户，您的号码因存在大量外呼、被其他用户举报拨打骚扰电话等使用异常的情形，根据相关规定及协议约定，将于24小时后停止服务，您可以在三个月内持有效证件至我公司营业厅办理销号业务。【中国移动】""]","2021-03-23 15:49:03","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592359","431","434","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:国内(不含港澳台)手机上网流量优惠可享受30GB0.06MB（含结转量10GB0.02MB），现剩余5GB352.39MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-23 15:16:38","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592317","27","27","1","CMCC","0","请修改我的数据流量提醒","1008611","10086","[""您编辑短信“KTLLTX”到“10086”即可开通“数据流量阀值提醒”服务。""]","2021-03-23 14:56:23","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592298","25","519","1","CMCC","10000","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、省内家庭V网:省内通话时长(高清视频)已使用0分钟，剩余500分钟；省内通话时长已使用15分钟，剩余485分钟；\n-2、流量包1GB（24小时）:流量已使用693.57MB，剩余330.43MB，已失效；\n-3、套外优惠流量(国内通用):流量已使用4.36GB,剩余802.02MB更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#nqxFr 【中国移动】""]","2021-03-23 14:47:07","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592290","551","556","1","CMCC","0","66","10086","10086","[""您好！您输入的指令不正确，请回复如下数字序号查询办理：\n0.下载河南移动智慧生活\n1.话费查询\n2.5G专区\n3.业务办理\n5.增值业务统一查询退订\n6.个人信息\n7.国际业务\n8.移动之家\n9.宽带专区回复信息免费\n【河南移动智慧生活APP为您提供便捷的在线服务：充值缴费、套餐办理、特色业务、账单查询等多种服务均可办理，新客户首次下载可领最高1500MB流量或90分钟通话时长。点击 http:\/\/dx.10086.cn\/bpGsBw 下载】【中国移动】""]","2021-03-23 14:42:48","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592289","551","556","1","CMCC","0","66","10086","10086","[""您好！您输入的指令不正确，请回复如下数字序号查询办理：\n0.下载河南移动智慧生活\n1.话费查询\n2.5G专区\n3.业务办理\n5.增值业务统一查询退订\n6.个人信息\n7.国际业务\n8.移动之家\n9.宽带专区回复信息免费\n【河南移动智慧生活APP为您提供便捷的在线服务：充值缴费、套餐办理、特色业务、账单查询等多种服务均可办理，新客户首次下载可领最高1500MB流量或90分钟通话时长。点击 http:\/\/dx.10086.cn\/bpGsBw 下载】【中国移动】""]","2021-03-23 14:42:48","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592252","431","432","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:互联网畅享产品国内定向流量优惠可享受30GB0.02MB，现剩余3GB723.83MB移动和享产品国内定向流量优惠可享受30GB0.02MB，现剩余29GB1007.82MB国内(不含港澳台)手机上网流量优惠可享受25GB0.02MB，现剩余3GB854.01MB优惠小区流量优惠可享受30GB0.02MB，现剩余30GB0.02MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-23 14:24:55","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592101","371","371","1","CMCC","30000","CXLL","10086","10086232","[""【流量提醒】尊敬的客户，截至03月23日13时19分，您03月：\n剩余总流量11.50GB，\n其中通用流量剩余11.50GB。\n本月您本号码流量超出套餐45.90MB。\n查询每天流量使用情况和APP使用排行，请点击： https:\/\/f.10086.cn\/s\/#NCC23 \n您本月还剩11.50GB国内通用流量，大约可看11部720P高清电影或听2200首歌，请您安心使用哦~首月1元即可享热门视频会员，查看详情请点击  https:\/\/f.10086.cn\/s\/#CY6If \n【推荐您使用河南移动智慧生活APP，24小时不打烊！剩余流量随时查，每日、每月各大APP流量使用排行情况一手掌握，让您安心上网。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-23 13:26:01","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592088","531","632","1","CMCC","0","3","10086","10086","[""【包月量查询】尊敬的客户，您好!截至当前，您账户内套餐剩余情况如下:\n流量：限定性流量剩余17.90GB。\n回复8813订购30元30G国内流量包（含权益尊享会员+和彩云网盘体验各1个月），20*24小时之内有效。【点击查询详情】 https:\/\/m.sd.10086.cn\/sdSLServer\/F2nCRi2\n以上信息仅供参考。\n★解忧提示★\n请回复字母（如A）同意专属客服回访为您量身提供优惠，并可获得500MB流量券~\n【A】足不出户改为优惠套餐\n【B】我想要更多的流量\n【C】我想要便宜的通用流量\n【中国移动】""]","2021-03-23 13:21:32","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592003","25","512","1","CMCC","0","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、4G自选套餐语音包18元B:国内通话时长已使用0分钟，剩余50分钟；\n-2、100分钟国内主叫语音扩容包:通话时长已使用41分钟，剩余59分钟；\n-3、5G任我用自选套餐流量包120元:流量已使用7.97GB，当前未限速；更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#nqxFr 【中国移动】""]","2021-03-23 12:46:45","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24592002","25","512","1","CMCC","0","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、4G自选套餐语音包18元B:国内通话时长已使用0分钟，剩余50分钟；\n-2、100分钟国内主叫语音扩容包:通话时长已使用41分钟，剩余59分钟；\n-3、5G任我用自选套餐流量包120元:流量已使用7.97GB，当前未限速；更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#nqxFr 【中国移动】""]","2021-03-23 12:46:45","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591997","551","557","1","CMCC","0","66","10086","10086","[""您好！截至03月23日09时20分，您当日日租流量已用21.50MB；当月定向流量已用12GB735.69MB（剩余17GB288.31MB)。点 ah.10086.cn\/dt\/khd 至移动惠生活APP查询更多内容。\r\n回复序号办理:\r\n6681.头条抖音包\r\n6688.视频会员随心包（首月1元）\r\n6680.1元享300分钟通话\r\n★流量畅享，每月30元即享10GB国内通用流量。点击 ah.10086.cn\/s\/5GTYBZ 了解。【中国移动】""]","2021-03-23 12:43:44","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591983","571","571","1","CMCC","0","1581","10086","10086","[""【套餐余量查询】尊敬的客户:截至03月22日11点22分，您本月已使用流量84.73GB。剩余可用：国内通用流量56.26GB、咪咕爱看流量244.99GB（仅供参考）。注：上述国内流量\/语音使用范围不含港澳台地区。详见浙江移动手机营业厅 http:\/\/dx.10086.cn\/D\/5IbrC 或在“浙江移动”微信公众号中回复1581。【中国移动】""]","2021-03-23 12:39:04","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591967","371","392","1","CMCC","0","CXLL","10086","10086232","[""【流量提醒】尊敬的客户，截至03月23日11时10分，您03月：\n剩余总流量21.43GB，\n其他流量剩余21.43GB。\n本月您本号码流量超出套餐23.38GB。\n查询每天流量使用情况和APP使用排行，请点击： https:\/\/f.10086.cn\/s\/#NCC23 \n【推荐您使用河南移动智慧生活APP，24小时不打烊！剩余流量随时查，每日、每月各大APP流量使用排行情况一手掌握，让您安心上网。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-23 12:34:56","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591869","431","432","1","CMCC","0","cxll","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:国内(不含港澳台)手机上网流量优惠可享受7GB156.44MB（含结转量22.70MB），现剩余2GB73.28MB优惠小区流量优惠可享受13GB0.04MB，现剩余0.00MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-23 12:08:34","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591815","771","770","1","CMCC","0","103","10086","10086","[""您是在办业务回复确认吗？确认时间已经超时了呢！请重新办理并在10分钟内回复短信确认。或者点击 http:\/\/dx.10086.cn\/o2uANni 把业务名称发给我来帮您办理吧！\n\n【更多流量优惠】点击 https:\/\/dx.10086.cn\/zJZQEA 查看！\n\n最新优惠，点击 https:\/\/dx.10086.cn\/0DRFrQJz 办理10元20G，首月还可减免功能费~\nA、全国亲情网套餐介绍\nB、查询话费余额\nC、查询流量\nD、服务密码介绍\nE、流量不够用""]","2021-03-23 11:53:14","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591812","431","431","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:国内(不含港澳台)手机上网流量优惠可享受374.62MB（含结转量174.60MB），现剩余123.17MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-23 11:52:37","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591751","551","557","1","CMCC","0","66","10086","10086","[""您好！截至03月23日09时55分，您本月国内放心用流量已用1GB874.27MB。点 ah.10086.cn\/dt\/khd 至移动惠生活APP查询更多内容。\r\n回复序号办理:\r\n6681.头条抖音包\r\n6688.视频会员随心包（首月1元）\r\n6680.1元享300分钟通话【中国移动】""]","2021-03-23 11:34:11","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591729","371","371","1","CMCC","0","CXLL","10086","10086232","[""【流量提醒】尊敬的客户，截至03月22日12时34分，您03月：\n剩余总流量9.92GB，\n其他流量剩余9.92GB。\n免流APP流量已用1.21GB。\n查询每天流量使用情况和APP使用排行，请点击： https:\/\/f.10086.cn\/s\/#NCC23 \n【推荐您使用河南移动智慧生活APP，24小时不打烊！剩余流量随时查，每日、每月各大APP流量使用排行情况一手掌握，让您安心上网。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-23 11:25:02","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591719","20","755","1","CMCC","20000","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截至3月17日10时0分，您各项套餐的准实时消费情况如下：\n【流量】本月套内包含17GB，具体明细如下：\n1、国内流量1548MB(赠送):本月套内包含国内流量(赠送)1.51GB，剩余1.46GB。\n2、38元飞享档流量语音产品:本月套内包含国内流量500MB，剩余500MB。\n3、随心选会员权益15GB定向流量(赠送):本月套内包含定向流量15GB，剩余15.00GB。\n 仅供参考，具体以月结账单为准。中国移动""]","2021-03-23 11:21:15","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591702","531","532","1","CMCC","0","3","10086","10086","[""【包月量查询】尊敬的客户，您好!截至当前，您账户内套餐剩余情况如下:\n流量：限定性流量剩余20.78GB。\n【点击查询详情】 https:\/\/m.sd.10086.cn\/sdSLServer\/F2nCRi2\n以上信息仅供参考。\n★解忧提示★\n请回复字母（如A）同意专属客服回访为您量身提供优惠，并可获得500MB流量券~\n【A】足不出户改为优惠套餐\n【B】我想要更多的流量\n【C】我想要便宜的通用流量\n【中国移动】""]","2021-03-23 11:11:48","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24591525","28","813","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日20时53分13秒，您本月国内通用流量共20.00GB(共享)，当前可使用5.60GB(共享)。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-23 09:55:48","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
